1.033563,-0.004691,-0.010756
1.071193,0.009019,-0.006398
0.944777,0.009508,-0.001073
0.879601,0.016608,0.0116
0.947482,0.002409,-0.007367
0.789339,0.004857,0.006823
1.121858,0.010733,-0.01826
1.015363,0.006081,-0.011966
0.99495,0.011467,0.005629
0.999377,0.002409,-0.009787
1.04168,0.00706,-0.011966
1.021512,0.003877,-0.001557
1.062093,0.005346,0.001348
1.058404,0.012201,0.004435
0.874436,0.013181,0.003479
1.050288,0.009508,-0.006883
1.085458,0.003143,-0.019228
1.023971,0.000695,-0.017533
0.958304,0.000695,-0.006398
1.028153,0.004367,-0.004462
0.997409,0.001919,0.004196
1.020528,0.009753,0.002316
0.86755,0.011222,-0.001799
0.987571,0.009019,-0.002041
0.91182,0.005346,-0.000105
1.005525,0.004122,-0.003736
0.912558,0.003143,-0.009061
0.960517,0.004612,-0.002283
0.895342,0.003143,-0.000589
1.072915,0.003143,-0.002041
1.02348,-0.000284,-0.009545
1.050042,0.008529,-0.005672
0.955844,0.008529,-0.008335
1.034793,0.009508,-0.013902
1.042663,0.00755,-0.022133
1.05865,0.00706,-0.016081
1.020282,-4.00E-05,-0.018502
0.823525,-0.003712,0.003957
1.020282,0.00094,0.000622
0.956582,0.004612,-0.002283
1.036023,0.013915,-0.004946
0.812949,0.017098,0.004196
0.992736,0.013426,-0.003009
0.86632,0.005346,-0.012208
1.022004,-0.001019,-0.009787
0.914033,0.012936,0.002763
0.927069,0.011222,0.001832
0.847382,0.017343,0.009689
0.971585,0.005102,-0.003978
0.997163,0.014405,0.005868
0.952893,0.012201,-0.000105
0.942563,0.013426,0.015421
0.952893,0.009019,0.002316
1.14301,0.008039,-0.018018
1.001099,0.012201,-0.018744
1.091853,0.003388,-0.01826
0.970847,0.002653,-0.009061
1.098493,-0.001264,-0.009787
1.01315,0.003877,-0.007851
1.097263,0.004367,-0.009061
0.999623,0.013426,-0.008335
0.863369,0.011467,0.009211
1.038482,0.003877,-0.00543
1.026185,0.004367,-0.01366
1.032826,0.003877,-0.010756
0.91305,0.000695,-0.005914
1.011182,0.006326,0.000622
0.941579,0.008284,0.004912
1.01315,0.011467,-0.002283
0.904196,0.007305,0.00159
0.961993,0.009264,-0.005188
0.899031,0.006571,-0.00543
1.009215,-0.002978,-0.003009
0.953631,-4.00E-05,-0.010029
0.950679,-0.001509,-0.006398
0.933463,0.003633,-0.003736
1.04955,-0.000284,-0.012692
1.053239,0.004367,-0.010271
1.044631,0.008039,-0.009545
0.997901,0.005836,-0.000105
1.003558,0.01416,0.002763
1.008477,0.015384,-0.008819
0.953385,0.016363,0.009689
1.060617,0.001429,-0.006156
0.877387,0.01465,0.001832
1.004296,0.011222,-0.012934
0.982898,0.010243,-0.005914
0.97429,0.006815,0.002763
1.101936,-0.001264,-0.015113
1.048074,0.008284,-0.022375
0.998885,0.015629,-0.006156
0.826723,0.00755,0.008734
0.937152,0.012446,-0.005672
0.989293,0.008774,-0.011724
1.031842,0.003877,-0.010998
0.806555,0.014405,0.008495
1.120136,-0.00665,-0.016081
1.006509,0.001919,-0.003494
1.005034,0.002898,-0.006156
0.988801,0.012691,-0.003009
1.019053,0.000695,0.007539
1.005771,0.010243,-0.00422
1.052747,0.007795,-0.010029
1.015117,0.004122,-0.004704
0.954615,0.006571,0.001106
1.017331,-0.002733,-0.001557
0.93125,0.003143,0.00159
1.138337,0.009264,-0.023827
0.885012,0.013915,0.006823
1.050042,0.013181,-0.015597
0.987325,0.002653,-0.010271
0.999377,0.009998,-0.002525
1.020774,0.003143,-0.013418
1.07808,0.00706,-0.007609
0.903458,0.009264,0.003479
0.999623,0.003143,0.005151
0.999623,0.003143,0.005151
0.953877,0.008284,0.004673
1.003066,0.010733,0.000864
1.003066,0.010733,0.000864
1.088901,0.005836,-0.012208
1.012412,0.004612,0.005151
0.967158,0.001184,-0.016323
0.979947,-0.004202,-0.008577
1.056436,-0.002488,-0.007367
1.057912,0.006815,-0.013418
1.022004,0.010488,0.00324
0.896571,0.011222,-0.009303
1.027169,0.007305,-0.010029
0.985604,0.003877,-0.022859
1.050042,0.004367,-0.011724
0.788847,0.009508,0.011838
0.950434,0.006815,0.000864
0.816639,0.013181,0.021631
0.997163,0.013426,0.005151
0.866074,0.01367,0.007301
0.952893,0.011712,-0.004462
0.846152,0.013426,0.011838
0.97552,0.010733,0.000622
1.095542,0.009019,-0.006398
