1.011182,0.014405,-0.005188
1.015117,0.000695,0.002763
0.980685,0.007305,-0.010514
1.066028,0.003388,-0.016323
0.812704,0.009264,0.004912
1.115463,0.004122,-0.004462
0.988063,0.001919,-0.003494
1.027907,0.001184,-0.01124
0.977734,0.00706,-0.008819
0.88206,0.011467,-0.000105
0.814425,0.010733,0.01757
1.108577,0.000205,-0.01947
1.00282,-0.002978,-0.008093
0.95732,0.013181,-0.000831
1.018069,-0.000774,-0.000105
0.900998,0.009019,0.008495
1.08595,0.008284,-0.008819
0.903212,0.015629,0.000137
0.952893,0.010733,0.00159
0.969617,0.013915,-0.00664
0.98708,0.003388,-0.017049
0.998639,0.008529,-0.004946
1.007001,0.004367,0.00159
0.940842,0.009019,0.005629
1.041188,-0.004691,-0.008819
0.89239,0.013915,-0.000347
1.020528,0.010733,-0.008093
0.971093,0.004857,-0.002283
1.027415,-0.000529,-0.009061
0.895833,0.001919,0.005629
0.999131,0.003877,-0.001799
0.923625,0.008529,0.009928
1.015609,0.009753,-0.000589
0.929774,0.008774,-0.004704
0.957566,0.006081,-0.003978
0.903212,0.003388,0.000379
1.018069,0.005836,-0.004704
0.954861,0.004122,-0.013176
0.950188,-0.000284,-0.002283
0.921904,0.002898,-0.008819
0.922642,-0.004446,-0.007851
1.042417,0.002898,-0.007367
1.026923,0.009019,-0.006156
0.96888,0.005102,-0.003978
1.027415,0.009753,-0.01366
1.036515,0.005836,-0.020438
1.060617,0.010977,-0.01366
1.019299,0.00045,-0.013418
0.845168,-0.004691,-0.000589
1.022496,0.000205,0.007062
0.995934,0.005346,0.001832
1.027169,0.012936,-0.005188
0.833609,0.015384,0.002316
1.01069,0.01367,-0.003736
0.931742,0.000205,-0.025522
1.038236,-4.00E-05,-0.010998
0.81836,0.008774,0.008734
0.956582,0.005346,0.005868
0.810736,0.009264,0.022825
0.994212,0.009753,0.011361
0.867304,0.016119,0.008256
0.958058,0.017098,-0.004704
0.84935,0.015384,0.004912
0.981915,0.011467,-0.010998
1.066766,0.010977,-0.000831
0.959288,0.001184,-0.008819
0.953385,0.012691,0.000379
0.960517,0.007795,-0.000347
1.073899,0.007305,-0.00664
0.967896,0.009264,-0.005188
1.089639,0.007795,-0.005188
0.968142,0.015384,-0.009787
1.126777,0.011712,-0.021649
1.015855,0.010977,-0.0277
1.103904,0.000205,-0.029879
0.989785,0.002409,-0.00543
1.08718,-0.003222,-0.010998
1.009707,0.003143,-0.003494
1.083982,0.005836,-0.007367
0.989785,0.011712,-0.006398
0.877879,0.018567,0.003718
1.03799,0.008529,-0.012934
1.049058,0.008774,-0.020196
1.027415,-0.001998,-0.014871
0.938874,-0.002488,-0.000105
1.017331,0.005346,0.001348
0.976258,0.005346,0.008734
1.012904,0.009019,-0.001073
0.885996,0.013426,-0.007125
0.985604,0.00706,-0.005914
1.018315,0.008774,0.007301
1.041188,0.005836,-0.003009
0.989047,0.004857,-0.003736
0.971093,0.004857,-0.027458
1.01069,0.010488,0.003957
1.032334,-0.000774,-0.008819
0.958304,0.005102,0.008256
0.961501,0.008039,-0.005188
0.995196,0.009019,0.000379
0.844185,0.019546,0.020198
1.040204,0.009508,-0.015597
1.050288,0.009019,-0.018744
0.986096,0.010243,-0.01245
0.942809,0.009998,-0.002525
0.995442,0.000205,0.008972
0.923625,0.016363,0.005151
1.02889,0.00706,-0.006398
0.797701,0.017098,0.006106
0.964452,0.012936,-0.004462
0.941825,-0.001509,-0.005914
1.126777,0.005346,-0.019228
0.970109,0.002409,0.011838
1.008231,0.008039,-0.016565
0.84566,0.018812,0.014227
0.991261,0.001919,-0.014387
1.039958,0.009264,-0.016081
0.950679,0.011467,-0.005672
1.079801,0.011957,-0.019712
0.788847,0.001674,0.013033
1.142026,0.010977,-0.01826
0.99618,0.011957,-0.003009
1.052501,0.001674,-0.017291
0.969125,0.001429,-0.013418
0.933217,0.001429,0.003718
0.948958,0.012936,0.009689
1.095788,0.00045,-0.001799
1.095788,0.00045,-0.001799
1.101445,-0.003467,-0.007125
0.994458,0.002898,-0.003736
0.994458,0.002898,-0.003736
0.949204,0.017098,0.000864
0.949204,0.017098,0.000864
1.006263,0.005102,-0.010998
1.087918,0.008039,-0.010514
0.984866,0.012691,-0.000347
0.976012,0.017588,-0.005672
1.010198,0.011467,-0.006883
1.060863,0.005102,-0.01947
1.029628,-0.003467,-0.014871
0.941579,-4.00E-05,-0.004946
1.016347,-4.00E-05,-0.000105
0.982407,0.009998,0.011361
1.009707,0.006571,0.001106
0.879355,0.013915,-0.001557
0.993474,0.008284,-0.006883
0.923133,0.007795,-0.000589
1.007247,0.005591,-0.013418
0.908623,0.002898,-0.006398
0.967158,0.001429,0.003002
0.902228,0.002898,0.011838
1.066766,0.004367,0.00159
0.991015,0.005836,-0.004462
0.969863,0.005102,0.006823
0.931496,0.009753,-0.010271
1.042171,0.00706,-0.004462
1.009953,0.004857,-0.018502
1.03012,0.004367,-0.01245
0.981177,-0.001509,-0.017533
0.971585,-0.006895,-0.002767
1.038974,0.001184,0.004912
1.042417,0.00706,-0.003736
1.011674,0.01465,0.000379
0.925101,0.018077,-0.008335
1.027907,0.010977,-0.003978
1.014134,0.011467,-0.018502
1.03799,-0.000774,-0.01366
0.776058,0.000695,0.000622
0.973798,-4.00E-05,-0.002767
0.835823,0.006815,0.015421
1.006509,0.015384,0.007062
0.816393,0.021015,0.012555
0.97552,0.012446,-0.001799
0.832871,0.007795,0.002074
0.997901,0.010977,-0.006398
1.001836,0.009753,-0.010271
0.942071,0.003143,-0.001073
0.900015,0.016853,0.005629
0.971339,0.012201,-0.000105
1.03799,0.011712,-0.004462
0.958058,0.013915,0.000622
0.971585,0.012446,0.004673
0.964698,0.01465,0.006584
1.135631,0.004367,-0.016565
1.003312,0.012691,-0.007367
1.088901,0.003388,-0.02068
0.975766,0.002898,-0.010271
1.097263,-0.003222,-0.015597
1.003312,0.006815,-0.013176
1.089147,0.007795,-0.00664
0.985358,0.006815,-0.000347
1.066766,0.002409,-0.016565
0.987817,0.006571,-0.001557
0.991998,0.003143,-0.000589
0.836806,0.012691,0.008972
0.912066,0.008039,0.007539
0.989047,0.010488,-0.007609
0.907639,0.002653,0.00159
1.010444,0.012446,-0.005672
1.04045,-0.000774,-0.008577
0.969125,0.006815,0.003479
1.008477,0.003143,-0.010756
0.970847,-0.00714,-0.008093
1.009215,0.008284,-0.000589
1.064307,0.005836,-0.01947
0.908131,0.010733,-0.007609
0.984374,0.009264,0.004435
1.017577,0.00755,-0.0277
1.052993,0.008529,-0.003494
0.955598,0.010243,0.007539
0.955598,0.010243,0.007539
0.964452,0.009998,0.002763
0.964452,0.009998,0.002763
0.977488,0.011467,-0.002767
1.000607,0.011222,0.000622
1.000607,0.011222,0.000622
1.010444,0.01416,0.002074
1.050534,0.012446,0.002316
1.050534,0.012446,0.002316
1.052747,0.000205,-0.013418
0.879847,-0.005915,-0.00664
0.899031,0.018077,-0.000105
0.899031,0.018077,-0.000105
0.973061,0.002653,0.003479
0.832379,0.00755,0.021869
1.007739,0.00755,0.000379
0.814179,0.019056,0.015421
0.971831,0.018812,-0.005672
0.906163,0.026156,0.010644
1.000853,0.009998,-0.012934
0.991015,0.009508,0.010405
0.940104,0.006571,-0.000589
0.89239,0.016853,0.011361
0.965436,0.011712,-0.003009
1.029628,0.015139,0.000379
0.958058,0.015384,0.002316
0.976012,0.015874,0.008017
0.96765,0.010488,-0.00543
1.134401,0.009753,-0.011966
1.004788,0.008284,-0.018018
1.083245,-0.000284,-0.021164
0.978225,0.002409,-0.008577
1.103904,-0.003957,-0.015597
1.003804,0.004122,-0.008819
1.090623,0.00706,-0.00543
0.990523,0.013915,-0.010514
0.983882,0.016608,-0.003736
1.04168,0.007305,-0.010029
1.067258,0.00045,-0.010029
1.024955,-0.000284,-0.013176
0.953877,0.00094,0.003002
1.017085,0.00045,0.000137
0.98462,0.009998,0.009928
1.008477,0.01465,-0.001073
0.879601,0.015384,0.004673
0.989047,0.012936,-0.005914
0.926823,0.005102,-0.002283
1.010444,0.002164,-0.001557
0.901736,0.004612,-0.006156
0.971585,0.005836,-0.003494
0.906655,0.009508,0.003479
1.061355,0.009508,0.006106
0.994704,0.005346,-0.007609
0.969125,0.003877,-0.001799
0.930512,0.004612,-0.004462
1.046107,0.005346,-0.005672
1.007739,0.004857,-0.014629
1.024217,0.001919,-0.003009
0.977488,-0.001998,-0.009545
0.966666,-0.006895,-0.007851
1.043893,0.001919,0.001832
1.048074,0.005836,0.000379
1.01315,0.010977,-0.008577
0.918215,0.014894,-0.012208
1.029874,0.010977,-0.010998
1.017331,0.004367,-0.026974
1.033563,-0.002243,-0.015355
0.772368,0.005102,0.0116
0.972323,0.005346,0.010167
0.838282,0.012201,0.020198
1.005034,0.010733,0.006584
0.818852,0.015384,0.017332
0.970601,0.017098,0.002316
0.833855,0.011222,0.003002
0.998639,0.002653,-0.009787
1.000361,0.011712,-0.001799
0.94035,0.00706,0.002763
0.897309,0.020036,0.003479
0.96765,0.011222,0.00159
1.035285,0.011467,-0.000589
0.956828,0.011957,-0.002041
1.133172,0.008529,-0.022617
0.983636,0.012446,0.004196
1.013642,0.002898,-0.012208
0.861401,0.016363,-0.007125
1.007247,0.003877,-0.004704
0.979947,0.010977,-0.003494
1.023234,0.000205,-0.020196
1.017823,0.004122,-0.000831
1.051517,0.008529,-0.024069
1.073161,0.007795,-0.008093
0.879601,0.011712,0.000622
1.012412,0.004612,-0.005914
0.900015,0.006815,0.008734
1.067258,0.012201,0.001348
1.113004,0.006326,-0.012208
0.903704,0.007795,-0.000589
1.018069,0.002409,0.010405
1.042663,0.009019,-0.005672
0.838774,0.020281,0.010167
0.995934,0.014405,-0.000831
1.012166,0.006081,-0.020196
1.039466,0.011467,-0.015113
1.006017,0.017098,-0.007609
1.006017,0.017098,-0.007609
0.962485,0.018812,-0.002041
0.956582,0.01416,0.003002
0.956582,0.01416,0.003002
0.981915,0.008774,0.00159
1.009953,0.005102,0.005868
1.009953,0.005102,0.005868
0.902966,0.002164,-0.021164
0.82869,0.010977,0.002316
0.982652,-0.002488,-0.011482
0.963469,-0.003712,-0.008819
1.042663,0.004367,0.007301
1.048812,0.005591,0.007062
1.01315,0.010977,-0.006156
0.799177,0.017098,0.012077
1.031842,0.017098,-0.017049
1.012412,0.005836,-0.02649
1.019053,0.007305,-0.014387
0.778025,0.003633,0.013988
0.97552,0.001674,0.00324
0.826477,0.009998,0.020675
1.00159,0.011712,-0.000347
0.825247,0.01416,0.018287
0.969125,0.016608,-0.003494
0.832133,0.012201,0.005151
0.998147,0.006571,-0.002041
1.007985,0.008774,-0.000831
0.984866,0.011222,-0.012934
0.899769,0.015629,0.010883
0.965928,0.011957,-0.005914
1.039712,0.015139,-0.000831
0.956336,0.012446,-0.003494
0.98462,0.01416,0.009928
0.970109,0.013915,-0.002767
1.140304,0.003388,-0.021891
1.004542,0.006571,-0.015113
1.093328,0.00045,-0.01826
1.015117,0.000695,-0.018018
1.102182,-0.003712,-0.009061
1.007739,0.004122,0.000379
1.084966,0.007795,-0.007851
0.985604,0.01367,-0.004462
0.97552,0.017832,-0.007125
1.042909,0.008529,-0.010756
1.059142,-0.000284,-0.017049
1.027907,-0.002488,-0.017776
0.943055,-0.004446,-0.003009
0.978471,-0.001509,-0.002767
0.976258,0.009508,0.008972
1.011428,0.01465,-0.008577
0.880585,0.02077,-0.000105
0.98708,0.009508,-0.00422
0.925101,0.003633,-0.004946
1.012166,-0.001998,-0.002525
0.906901,0.001429,-0.005188
0.967404,-0.000529,0.003002
0.904688,0.003143,0.00539
